event_id,start_time,end_time,duration_hours,mean_spread,max_spread,min_spread,direction,magnitude_avg,magnitude_max,month,year,hour
355,2022-06-27 11:00:00,2022-06-27 16:00:00,6,-74.90666666666665,103.13,40.49000000000001,FR > DE,74.90666666666665,103.13,6,2022,11
357,2022-06-27 19:00:00,2022-06-27 19:00:00,1,44.910000000000025,44.910000000000025,44.910000000000025,DE > FR,44.910000000000025,44.910000000000025,6,2022,19
359,2022-06-28 00:00:00,2022-06-28 02:00:00,3,-41.12666666666666,51.0,28.829999999999984,FR > DE,41.12666666666666,51.0,6,2022,0
361,2022-06-28 10:00:00,2022-06-28 16:00:00,7,-104.49142857142859,165.65,37.660000000000025,FR > DE,104.49142857142859,165.65,6,2022,10
363,2022-06-29 00:00:00,2022-06-29 04:00:00,5,-40.672000000000004,47.170000000000016,35.27000000000001,FR > DE,40.672000000000004,47.170000000000016,6,2022,0
365,2022-06-29 11:00:00,2022-06-29 15:00:00,5,-31.15999999999999,34.26999999999998,28.049999999999955,FR > DE,31.15999999999999,34.26999999999998,6,2022,11
367,2022-06-30 00:00:00,2022-06-30 01:00:00,2,-39.349999999999994,39.95999999999998,38.74000000000001,FR > DE,39.349999999999994,39.95999999999998,6,2022,0
369,2022-06-30 10:00:00,2022-06-30 16:00:00,7,-89.81142857142858,137.31,42.26000000000005,FR > DE,89.81142857142858,137.31,6,2022,10
371,2022-07-01 00:00:00,2022-07-01 02:00:00,3,-56.870000000000005,86.28000000000003,38.23000000000002,FR > DE,56.870000000000005,86.28000000000003,7,2022,0
373,2022-07-01 10:00:00,2022-07-01 10:00:00,1,-39.25,39.25,39.25,FR > DE,39.25,39.25,7,2022,10
375,2022-07-01 12:00:00,2022-07-01 18:00:00,7,-53.20285714285713,86.59999999999997,32.99000000000001,FR > DE,53.20285714285713,86.59999999999997,7,2022,12
377,2022-07-01 21:00:00,2022-07-01 21:00:00,1,-44.73999999999995,44.73999999999995,44.73999999999995,FR > DE,44.73999999999995,44.73999999999995,7,2022,21
379,2022-07-02 09:00:00,2022-07-02 16:00:00,8,-137.0975,183.9,79.47999999999999,FR > DE,137.0975,183.9,7,2022,9
381,2022-07-03 11:00:00,2022-07-03 15:00:00,5,-67.098,112.56,39.34,FR > DE,67.098,112.56,7,2022,11
383,2022-07-03 17:00:00,2022-07-03 17:00:00,1,-36.22,36.22,36.22,FR > DE,36.22,36.22,7,2022,17
385,2022-07-04 10:00:00,2022-07-04 19:00:00,10,-178.05499999999998,290.55,34.139999999999986,FR > DE,178.05499999999998,290.55,7,2022,10
387,2022-07-05 09:00:00,2022-07-05 17:00:00,9,-130.89777777777775,175.25,36.53000000000003,FR > DE,130.89777777777775,175.25,7,2022,9
389,2022-07-06 09:00:00,2022-07-06 20:00:00,12,-149.5925,275.64,31.629999999999995,FR > DE,149.5925,275.64,7,2022,9
391,2022-07-06 22:00:00,2022-07-08 20:00:00,47,-143.9706382978723,256.86,37.849999999999966,FR > DE,143.9706382978723,256.86,7,2022,22
393,2022-07-08 22:00:00,2022-07-08 23:00:00,2,-30.75,30.75,30.75,FR > DE,30.75,30.75,7,2022,22
395,2022-07-09 02:00:00,2022-07-09 05:00:00,4,-144.9275,154.44,137.38,FR > DE,144.9275,154.44,7,2022,2
397,2022-07-09 07:00:00,2022-07-09 07:00:00,1,-59.81999999999999,59.81999999999999,59.81999999999999,FR > DE,59.81999999999999,59.81999999999999,7,2022,7
399,2022-07-09 09:00:00,2022-07-10 18:00:00,34,-186.63558823529408,295.59000000000003,103.49,FR > DE,186.63558823529408,295.59000000000003,7,2022,9
401,2022-07-11 14:00:00,2022-07-11 17:00:00,4,-56.21249999999999,69.40999999999997,42.20999999999998,FR > DE,56.21249999999999,69.40999999999997,7,2022,14
403,2022-07-12 09:00:00,2022-07-12 19:00:00,11,-111.93454545454547,202.93,27.670000000000016,FR > DE,111.93454545454547,202.93,7,2022,9
405,2022-07-12 22:00:00,2022-07-12 23:00:00,2,-30.0,30.0,30.0,FR > DE,30.0,30.0,7,2022,22
407,2022-07-13 09:00:00,2022-07-13 23:00:00,15,-145.39333333333332,304.98,33.72000000000003,FR > DE,145.39333333333332,304.98,7,2022,9
409,2022-07-14 11:00:00,2022-07-14 15:00:00,5,-78.51799999999999,120.90999999999995,33.71000000000001,FR > DE,78.51799999999999,120.90999999999995,7,2022,11
411,2022-07-15 09:00:00,2022-07-15 17:00:00,9,-174.8677777777778,252.65,56.19999999999999,FR > DE,174.8677777777778,252.65,7,2022,9
413,2022-07-16 02:00:00,2022-07-16 19:00:00,18,-193.49166666666667,336.75,46.68000000000001,FR > DE,193.49166666666667,336.75,7,2022,2
415,2022-07-17 10:00:00,2022-07-17 14:00:00,5,-48.43400000000001,69.87,31.950000000000003,FR > DE,48.43400000000001,69.87,7,2022,10
417,2022-07-17 19:00:00,2022-07-17 20:00:00,2,-30.245000000000033,30.510000000000048,29.980000000000015,FR > DE,30.245000000000033,30.510000000000048,7,2022,19
419,2022-07-17 22:00:00,2022-07-17 23:00:00,2,-34.97000000000003,34.97000000000003,34.97000000000003,FR > DE,34.97000000000003,34.97000000000003,7,2022,22
421,2022-07-18 08:00:00,2022-07-18 19:00:00,12,-179.6425,345.44999999999993,48.88999999999999,FR > DE,179.6425,345.44999999999993,7,2022,8
423,2022-07-19 08:00:00,2022-07-21 02:00:00,43,-215.09744186046512,486.78,52.77999999999997,FR > DE,215.09744186046512,486.78,7,2022,8
425,2022-07-21 05:00:00,2022-07-21 05:00:00,1,-33.74000000000001,33.74000000000001,33.74000000000001,FR > DE,33.74000000000001,33.74000000000001,7,2022,5
427,2022-07-21 07:00:00,2022-07-22 01:00:00,19,-178.62631578947372,385.92,37.01999999999998,FR > DE,178.62631578947372,385.92,7,2022,7
429,2022-07-22 07:00:00,2022-07-22 23:00:00,17,-156.64000000000001,444.95,33.14000000000004,FR > DE,156.64000000000001,444.95,7,2022,7
431,2022-07-23 12:00:00,2022-07-23 17:00:00,6,-58.308333333333344,88.12,32.35000000000002,FR > DE,58.308333333333344,88.12,7,2022,12
433,2022-07-23 20:00:00,2022-07-23 20:00:00,1,-33.28000000000003,33.28000000000003,33.28000000000003,FR > DE,33.28000000000003,33.28000000000003,7,2022,20
435,2022-07-23 22:00:00,2022-07-23 23:00:00,2,-35.29000000000002,35.29000000000002,35.29000000000002,FR > DE,35.29000000000002,35.29000000000002,7,2022,22
437,2022-07-24 09:00:00,2022-07-24 16:00:00,8,-177.08125,258.36,106.18,FR > DE,177.08125,258.36,7,2022,9
439,2022-07-24 19:00:00,2022-07-24 23:00:00,5,-66.06599999999999,89.27999999999997,42.420000000000016,FR > DE,66.06599999999999,89.27999999999997,7,2022,19
441,2022-07-25 09:00:00,2022-07-26 04:00:00,20,-89.071,183.2,37.75999999999999,FR > DE,89.071,183.2,7,2022,9
443,2022-07-26 07:00:00,2022-07-27 05:00:00,23,-214.7530434782609,470.42,28.470000000000027,FR > DE,214.7530434782609,470.42,7,2022,7
445,2022-07-27 08:00:00,2022-07-27 23:00:00,16,-143.68,224.62,94.29999999999995,FR > DE,143.68,224.62,7,2022,8
447,2022-07-28 08:00:00,2022-07-29 01:00:00,18,-85.78888888888888,175.54000000000002,45.870000000000005,FR > DE,85.78888888888888,175.54000000000002,7,2022,8
449,2022-07-29 09:00:00,2022-07-29 19:00:00,11,-100.20181818181817,188.22,38.39999999999998,FR > DE,100.20181818181817,188.22,7,2022,9
451,2022-07-29 21:00:00,2022-07-29 23:00:00,3,-38.93000000000001,43.68000000000001,29.430000000000007,FR > DE,38.93000000000001,43.68000000000001,7,2022,21
453,2022-07-30 10:00:00,2022-07-30 10:00:00,1,-30.09999999999997,30.09999999999997,30.09999999999997,FR > DE,30.09999999999997,30.09999999999997,7,2022,10
455,2022-07-30 12:00:00,2022-07-30 14:00:00,3,-87.30666666666666,102.77,69.65,FR > DE,87.30666666666666,102.77,7,2022,12
457,2022-08-01 12:00:00,2022-08-01 23:00:00,12,-54.29416666666666,81.36999999999995,34.81,FR > DE,54.29416666666666,81.36999999999995,8,2022,12
459,2022-08-02 09:00:00,2022-08-03 02:00:00,18,-137.68277777777777,259.07,66.25,FR > DE,137.68277777777777,259.07,8,2022,9
461,2022-08-03 07:00:00,2022-08-03 23:00:00,17,-157.43705882352944,320.38,41.30000000000001,FR > DE,157.43705882352944,320.38,8,2022,7
463,2022-08-04 09:00:00,2022-08-04 18:00:00,10,-134.25400000000005,240.32000000000005,60.10000000000002,FR > DE,134.25400000000005,240.32000000000005,8,2022,9
465,2022-08-04 21:00:00,2022-08-04 23:00:00,3,-55.44999999999999,66.25,33.849999999999966,FR > DE,55.44999999999999,66.25,8,2022,21
467,2022-08-05 11:00:00,2022-08-05 18:00:00,8,-86.745,173.05,29.980000000000015,FR > DE,86.745,173.05,8,2022,11
469,2022-08-06 12:00:00,2022-08-06 12:00:00,1,-52.66,52.66,52.66,FR > DE,52.66,52.66,8,2022,12
471,2022-08-06 14:00:00,2022-08-06 14:00:00,1,-37.23,37.23,37.23,FR > DE,37.23,37.23,8,2022,14
473,2022-08-08 06:00:00,2022-08-08 06:00:00,1,45.13,45.13,45.13,DE > FR,45.13,45.13,8,2022,6
475,2022-08-11 11:00:00,2022-08-11 11:00:00,1,-42.089999999999975,42.089999999999975,42.089999999999975,FR > DE,42.089999999999975,42.089999999999975,8,2022,11
477,2022-08-11 13:00:00,2022-08-11 15:00:00,3,-43.423333333333325,49.81,34.64999999999998,FR > DE,43.423333333333325,49.81,8,2022,13
479,2022-08-12 12:00:00,2022-08-12 14:00:00,3,-49.79,52.120000000000005,45.620000000000005,FR > DE,49.79,52.120000000000005,8,2022,12
481,2022-08-13 11:00:00,2022-08-13 15:00:00,5,-90.00000000000001,157.26999999999998,28.54000000000002,FR > DE,90.00000000000001,157.26999999999998,8,2022,11
483,2022-08-14 11:00:00,2022-08-14 16:00:00,6,-136.14666666666668,208.06,50.329999999999984,FR > DE,136.14666666666668,208.06,8,2022,11
485,2022-08-16 03:00:00,2022-08-16 03:00:00,1,30.04000000000002,30.04000000000002,30.04000000000002,DE > FR,30.04000000000002,30.04000000000002,8,2022,3
487,2022-08-16 11:00:00,2022-08-16 15:00:00,5,-54.174000000000014,65.88000000000005,40.31,FR > DE,54.174000000000014,65.88000000000005,8,2022,11
489,2022-08-17 14:00:00,2022-08-17 14:00:00,1,-29.05000000000001,29.05000000000001,29.05000000000001,FR > DE,29.05000000000001,29.05000000000001,8,2022,14
491,2022-08-18 16:00:00,2022-08-18 18:00:00,3,39.883333333333326,48.00999999999999,32.89999999999998,DE > FR,39.883333333333326,48.00999999999999,8,2022,16
493,2022-08-19 10:00:00,2022-08-19 11:00:00,2,33.900000000000034,37.96000000000004,29.840000000000032,DE > FR,33.900000000000034,37.96000000000004,8,2022,10
495,2022-08-21 11:00:00,2022-08-21 15:00:00,5,-149.664,247.06,51.00999999999999,FR > DE,149.664,247.06,8,2022,11
497,2022-08-22 12:00:00,2022-08-22 12:00:00,1,-93.51,93.51,93.51,FR > DE,93.51,93.51,8,2022,12
499,2022-08-22 19:00:00,2022-08-22 19:00:00,1,-47.24000000000001,47.24000000000001,47.24000000000001,FR > DE,47.24000000000001,47.24000000000001,8,2022,19
501,2022-08-23 11:00:00,2022-08-23 13:00:00,3,-50.35333333333332,59.15999999999997,41.940000000000055,FR > DE,50.35333333333332,59.15999999999997,8,2022,11
503,2022-08-24 10:00:00,2022-08-24 15:00:00,6,-76.14833333333335,96.0,38.88,FR > DE,76.14833333333335,96.0,8,2022,10
505,2022-08-25 10:00:00,2022-08-25 16:00:00,7,-102.76285714285714,161.44,33.559999999999945,FR > DE,102.76285714285714,161.44,8,2022,10
507,2022-08-26 13:00:00,2022-08-26 14:00:00,2,-47.77999999999997,57.63,37.92999999999995,FR > DE,47.77999999999997,57.63,8,2022,13
509,2022-08-26 16:00:00,2022-08-26 16:00:00,1,-28.6400000000001,28.6400000000001,28.6400000000001,FR > DE,28.6400000000001,28.6400000000001,8,2022,16
511,2022-08-27 11:00:00,2022-08-27 17:00:00,7,-55.62000000000001,103.18,33.67000000000007,FR > DE,55.62000000000001,103.18,8,2022,11
513,2022-08-28 10:00:00,2022-08-28 17:00:00,8,-260.71000000000004,392.01,36.0,FR > DE,260.71000000000004,392.01,8,2022,10
515,2022-08-29 09:00:00,2022-08-29 17:00:00,9,-181.79666666666668,269.13,43.700000000000045,FR > DE,181.79666666666668,269.13,8,2022,9
517,2022-08-30 10:00:00,2022-08-30 17:00:00,8,-166.83125,231.22000000000003,39.90999999999997,FR > DE,166.83125,231.22000000000003,8,2022,10
519,2022-08-30 20:00:00,2022-08-31 00:00:00,5,-144.35999999999999,316.73,44.53999999999997,FR > DE,144.35999999999999,316.73,8,2022,20
521,2022-08-31 03:00:00,2022-08-31 03:00:00,1,-45.599999999999966,45.599999999999966,45.599999999999966,FR > DE,45.599999999999966,45.599999999999966,8,2022,3
523,2022-08-31 11:00:00,2022-08-31 18:00:00,8,-100.49375,216.22000000000003,27.58999999999992,FR > DE,107.39124999999999,216.22000000000003,8,2022,11
525,2022-08-31 20:00:00,2022-09-01 03:00:00,8,-61.822500000000026,103.69000000000004,28.81000000000006,FR > DE,61.822500000000026,103.69000000000004,8,2022,20
527,2022-09-01 08:00:00,2022-09-01 23:00:00,16,-77.865,184.74,34.65999999999997,FR > DE,77.865,184.74,9,2022,8
529,2022-09-02 09:00:00,2022-09-02 17:00:00,9,-152.6488888888889,298.76000000000005,31.99000000000001,FR > DE,152.6488888888889,298.76000000000005,9,2022,9
531,2022-09-02 19:00:00,2022-09-03 02:00:00,8,-180.4275,349.36,64.5,FR > DE,180.4275,349.36,9,2022,19
533,2022-09-03 04:00:00,2022-09-03 04:00:00,1,-31.180000000000007,31.180000000000007,31.180000000000007,FR > DE,31.180000000000007,31.180000000000007,9,2022,4
535,2022-09-03 09:00:00,2022-09-03 16:00:00,8,-250.86375,376.5,60.390000000000015,FR > DE,250.86375,376.5,9,2022,9
537,2022-09-03 20:00:00,2022-09-04 02:00:00,7,-102.12285714285713,220.12,60.73000000000002,FR > DE,102.12285714285713,220.12,9,2022,20
539,2022-09-04 05:00:00,2022-09-04 05:00:00,1,-107.72,107.72,107.72,FR > DE,107.72,107.72,9,2022,5
541,2022-09-04 09:00:00,2022-09-04 16:00:00,8,-168.35750000000002,296.71,32.25,FR > DE,168.35750000000002,296.71,9,2022,9
543,2022-09-05 10:00:00,2022-09-05 17:00:00,8,-158.32375000000002,266.6,29.430000000000007,FR > DE,158.32375000000002,266.6,9,2022,10
545,2022-09-05 20:00:00,2022-09-06 06:00:00,11,-134.44727272727275,248.67,38.370000000000005,FR > DE,134.44727272727275,248.67,9,2022,20
547,2022-09-06 09:00:00,2022-09-06 16:00:00,8,-171.37375,276.69000000000005,61.75999999999999,FR > DE,171.37375,276.69000000000005,9,2022,9
549,2022-09-06 21:00:00,2022-09-06 23:00:00,3,-58.200000000000045,61.38000000000005,51.84000000000003,FR > DE,58.200000000000045,61.38000000000005,9,2022,21
551,2022-09-07 12:00:00,2022-09-07 14:00:00,3,-52.09333333333334,57.24000000000001,48.93000000000001,FR > DE,52.09333333333334,57.24000000000001,9,2022,12
553,2022-09-08 19:00:00,2022-09-08 19:00:00,1,-32.33999999999992,32.33999999999992,32.33999999999992,FR > DE,32.33999999999992,32.33999999999992,9,2022,19
555,2022-09-08 22:00:00,2022-09-08 23:00:00,2,-35.329999999999984,35.329999999999984,35.329999999999984,FR > DE,35.329999999999984,35.329999999999984,9,2022,22
557,2022-09-12 11:00:00,2022-09-12 15:00:00,5,-43.03199999999998,52.21999999999997,32.00999999999999,FR > DE,43.03199999999998,52.21999999999997,9,2022,11
559,2022-09-13 02:00:00,2022-09-13 02:00:00,1,-38.19,38.19,38.19,FR > DE,38.19,38.19,9,2022,2
561,2022-09-13 07:00:00,2022-09-13 08:00:00,2,-37.10000000000002,40.35000000000002,33.85000000000002,FR > DE,37.10000000000002,40.35000000000002,9,2022,7
563,2022-09-13 12:00:00,2022-09-13 17:00:00,6,-126.72833333333335,172.38,109.43,FR > DE,126.72833333333335,172.38,9,2022,12
565,2022-09-13 19:00:00,2022-09-13 20:00:00,2,-70.35499999999996,92.04999999999995,48.65999999999997,FR > DE,70.35499999999996,92.04999999999995,9,2022,19
567,2022-09-14 14:00:00,2022-09-14 15:00:00,2,-59.14500000000004,66.53000000000003,51.76000000000005,FR > DE,59.14500000000004,66.53000000000003,9,2022,14
569,2022-09-15 04:00:00,2022-09-15 05:00:00,2,-45.22999999999999,46.52999999999997,43.93000000000001,FR > DE,45.22999999999999,46.52999999999997,9,2022,4
571,2022-09-15 10:00:00,2022-09-15 17:00:00,8,-149.5525,204.23,69.11000000000001,FR > DE,149.5525,204.23,9,2022,10
573,2022-09-15 19:00:00,2022-09-15 19:00:00,1,-31.470000000000027,31.470000000000027,31.470000000000027,FR > DE,31.470000000000027,31.470000000000027,9,2022,19
575,2022-09-15 21:00:00,2022-09-16 05:00:00,9,-168.81,284.57000000000005,55.38,FR > DE,168.81,284.57000000000005,9,2022,21
577,2022-09-16 07:00:00,2022-09-18 14:00:00,56,-163.7448214285714,385.0,41.00999999999999,FR > DE,163.7448214285714,385.0,9,2022,7
579,2022-09-18 16:00:00,2022-09-19 05:00:00,14,-93.39285714285714,145.76999999999998,36.65,FR > DE,93.39285714285714,145.76999999999998,9,2022,16
581,2022-09-19 11:00:00,2022-09-19 16:00:00,6,-126.82333333333332,173.15,42.150000000000006,FR > DE,126.82333333333332,173.15,9,2022,11
583,2022-09-20 09:00:00,2022-09-20 09:00:00,1,-56.33000000000004,56.33000000000004,56.33000000000004,FR > DE,56.33000000000004,56.33000000000004,9,2022,9
585,2022-09-20 11:00:00,2022-09-20 14:00:00,4,-33.69,39.78000000000003,28.149999999999977,FR > DE,33.69,39.78000000000003,9,2022,11
587,2022-09-20 20:00:00,2022-09-20 20:00:00,1,-59.63,59.63,59.63,FR > DE,59.63,59.63,9,2022,20
589,2022-09-21 11:00:00,2022-09-21 12:00:00,2,-47.995000000000005,58.620000000000005,37.370000000000005,FR > DE,47.995000000000005,58.620000000000005,9,2022,11
591,2022-09-22 09:00:00,2022-09-22 15:00:00,7,-70.61714285714287,109.0,43.38,FR > DE,70.61714285714287,109.0,9,2022,9
593,2022-09-23 08:00:00,2022-09-23 16:00:00,9,-70.06222222222222,101.97999999999996,39.09000000000003,FR > DE,70.06222222222222,101.97999999999996,9,2022,8
595,2022-09-26 04:00:00,2022-09-26 04:00:00,1,-28.210000000000008,28.210000000000008,28.210000000000008,FR > DE,28.210000000000008,28.210000000000008,9,2022,4
597,2022-09-26 06:00:00,2022-09-26 12:00:00,7,-71.76285714285714,105.98,45.04000000000002,FR > DE,71.76285714285714,105.98,9,2022,6
599,2022-09-26 14:00:00,2022-09-26 15:00:00,2,-57.624999999999986,72.82,42.42999999999998,FR > DE,57.624999999999986,72.82,9,2022,14
601,2022-09-27 06:00:00,2022-09-27 06:00:00,1,-51.79999999999996,51.79999999999996,51.79999999999996,FR > DE,51.79999999999996,51.79999999999996,9,2022,6
603,2022-09-27 08:00:00,2022-09-27 13:00:00,6,-138.14,267.71,56.30000000000001,FR > DE,138.14,267.71,9,2022,8
605,2022-09-28 12:00:00,2022-09-28 12:00:00,1,-29.860000000000014,29.860000000000014,29.860000000000014,FR > DE,29.860000000000014,29.860000000000014,9,2022,12
607,2022-09-28 14:00:00,2022-09-28 14:00:00,1,-38.14999999999998,38.14999999999998,38.14999999999998,FR > DE,38.14999999999998,38.14999999999998,9,2022,14
609,2022-09-29 09:00:00,2022-09-29 16:00:00,8,-142.93,196.2,37.05000000000001,FR > DE,142.93,196.2,9,2022,9
611,2022-09-30 09:00:00,2022-09-30 15:00:00,7,-78.35285714285713,136.43,33.81999999999999,FR > DE,78.35285714285713,136.43,9,2022,9
613,2022-09-30 21:00:00,2022-10-01 09:00:00,13,-56.10923076923078,102.59,28.65000000000001,FR > DE,56.10923076923078,102.59,9,2022,21
615,2022-10-01 19:00:00,2022-10-02 13:00:00,19,-74.18,189.49,30.849999999999994,FR > DE,74.18,189.49,10,2022,19
617,2022-10-02 15:00:00,2022-10-02 16:00:00,2,-48.87499999999999,68.67999999999999,29.069999999999997,FR > DE,48.87499999999999,68.67999999999999,10,2022,15
619,2022-10-02 19:00:00,2022-10-03 15:00:00,21,-120.00476190476192,206.02,31.28000000000003,FR > DE,120.00476190476192,206.02,10,2022,19
621,2022-10-04 00:00:00,2022-10-04 00:00:00,1,-33.60000000000002,33.60000000000002,33.60000000000002,FR > DE,33.60000000000002,33.60000000000002,10,2022,0
623,2022-10-04 02:00:00,2022-10-04 02:00:00,1,-30.930000000000007,30.930000000000007,30.930000000000007,FR > DE,30.930000000000007,30.930000000000007,10,2022,2
625,2022-10-04 09:00:00,2022-10-04 12:00:00,4,-97.50750000000002,124.71000000000004,72.74000000000001,FR > DE,97.50750000000002,124.71000000000004,10,2022,9
627,2022-10-04 14:00:00,2022-10-04 17:00:00,4,-73.82499999999999,94.33999999999996,33.91,FR > DE,73.82499999999999,94.33999999999996,10,2022,14
629,2022-10-04 19:00:00,2022-10-05 03:00:00,9,-86.49111111111111,170.59999999999997,47.95999999999998,FR > DE,86.49111111111111,170.59999999999997,10,2022,19
631,2022-10-05 05:00:00,2022-10-05 05:00:00,1,-67.45,67.45,67.45,FR > DE,67.45,67.45,10,2022,5
633,2022-10-05 08:00:00,2022-10-07 03:00:00,44,-141.62840909090912,307.03,36.28,FR > DE,141.62840909090912,307.03,10,2022,8
635,2022-10-07 05:00:00,2022-10-08 01:00:00,21,-117.53285714285714,193.82,42.079999999999984,FR > DE,117.53285714285714,193.82,10,2022,5
637,2022-10-08 04:00:00,2022-10-08 04:00:00,1,-27.50000000000001,27.50000000000001,27.50000000000001,FR > DE,27.50000000000001,27.50000000000001,10,2022,4
639,2022-10-08 06:00:00,2022-10-08 07:00:00,2,-69.215,92.49,45.94,FR > DE,69.215,92.49,10,2022,6
641,2022-10-08 09:00:00,2022-10-08 16:00:00,8,-126.61249999999998,205.48,65.07999999999998,FR > DE,126.61249999999998,205.48,10,2022,9
643,2022-10-08 19:00:00,2022-10-08 20:00:00,2,-51.89500000000001,66.13,37.660000000000025,FR > DE,51.89500000000001,66.13,10,2022,19
645,2022-10-08 22:00:00,2022-10-08 23:00:00,2,-88.73000000000002,88.73000000000002,88.73000000000002,FR > DE,88.73000000000002,88.73000000000002,10,2022,22
647,2022-10-09 12:00:00,2022-10-09 13:00:00,2,-53.010000000000005,78.68,27.34,FR > DE,53.010000000000005,78.68,10,2022,12
649,2022-10-09 18:00:00,2022-10-09 18:00:00,1,-79.05999999999997,79.05999999999997,79.05999999999997,FR > DE,79.05999999999997,79.05999999999997,10,2022,18
651,2022-10-09 20:00:00,2022-10-10 03:00:00,8,-78.305,125.34,51.92999999999998,FR > DE,78.305,125.34,10,2022,20
653,2022-10-10 06:00:00,2022-10-10 06:00:00,1,-30.91,30.91,30.91,FR > DE,30.91,30.91,10,2022,6
655,2022-10-10 09:00:00,2022-10-10 13:00:00,5,-96.66399999999999,153.04,72.94,FR > DE,96.66399999999999,153.04,10,2022,9
657,2022-10-10 15:00:00,2022-10-10 15:00:00,1,-27.620000000000005,27.620000000000005,27.620000000000005,FR > DE,27.620000000000005,27.620000000000005,10,2022,15
659,2022-10-10 20:00:00,2022-10-10 20:00:00,1,-42.03,42.03,42.03,FR > DE,42.03,42.03,10,2022,20
661,2022-10-10 22:00:00,2022-10-10 23:00:00,2,-32.28,32.28,32.28,FR > DE,32.28,32.28,10,2022,22
663,2022-10-11 12:00:00,2022-10-11 12:00:00,1,-40.88,40.88,40.88,FR > DE,40.88,40.88,10,2022,12
665,2022-10-11 20:00:00,2022-10-11 20:00:00,1,-51.29000000000002,51.29000000000002,51.29000000000002,FR > DE,51.29000000000002,51.29000000000002,10,2022,20
667,2022-10-12 11:00:00,2022-10-12 12:00:00,2,-33.83999999999999,36.94999999999996,30.730000000000015,FR > DE,33.83999999999999,36.94999999999996,10,2022,11
669,2022-10-16 00:00:00,2022-10-16 02:00:00,3,-48.61666666666667,52.540000000000006,46.58,FR > DE,48.61666666666667,52.540000000000006,10,2022,0
671,2022-10-16 09:00:00,2022-10-16 15:00:00,7,-69.87,116.28000000000002,35.57000000000001,FR > DE,69.87,116.28000000000002,10,2022,9
673,2022-10-17 09:00:00,2022-10-17 15:00:00,7,-56.18285714285715,77.51000000000002,28.94,FR > DE,56.18285714285715,77.51000000000002,10,2022,9
675,2022-10-17 22:00:00,2022-10-17 23:00:00,2,-33.41,33.41,33.41,FR > DE,33.41,33.41,10,2022,22
677,2022-10-18 14:00:00,2022-10-18 14:00:00,1,-31.829999999999984,31.829999999999984,31.829999999999984,FR > DE,31.829999999999984,31.829999999999984,10,2022,14
679,2022-10-18 16:00:00,2022-10-18 16:00:00,1,-44.81999999999999,44.81999999999999,44.81999999999999,FR > DE,44.81999999999999,44.81999999999999,10,2022,16
681,2022-10-20 12:00:00,2022-10-20 12:00:00,1,-28.22,28.22,28.22,FR > DE,28.22,28.22,10,2022,12
683,2022-10-21 04:00:00,2022-10-21 05:00:00,2,41.215,51.38000000000001,31.05,DE > FR,41.215,51.38000000000001,10,2022,4
685,2022-10-22 05:00:00,2022-10-22 05:00:00,1,31.680000000000007,31.680000000000007,31.680000000000007,DE > FR,31.680000000000007,31.680000000000007,10,2022,5
687,2022-10-22 16:00:00,2022-10-22 17:00:00,2,33.290000000000006,33.55000000000001,33.03,DE > FR,33.290000000000006,33.55000000000001,10,2022,16
689,2022-10-23 06:00:00,2022-10-23 06:00:00,1,40.50999999999999,40.50999999999999,40.50999999999999,DE > FR,40.50999999999999,40.50999999999999,10,2022,6
691,2022-10-23 08:00:00,2022-10-23 08:00:00,1,48.94,48.94,48.94,DE > FR,48.94,48.94,10,2022,8
693,2022-10-23 17:00:00,2022-10-23 17:00:00,1,44.57000000000001,44.57000000000001,44.57000000000001,DE > FR,44.57000000000001,44.57000000000001,10,2022,17
695,2022-10-24 11:00:00,2022-10-24 11:00:00,1,-30.90000000000001,30.90000000000001,30.90000000000001,FR > DE,30.90000000000001,30.90000000000001,10,2022,11
697,2022-10-26 06:00:00,2022-10-26 06:00:00,1,33.77999999999999,33.77999999999999,33.77999999999999,DE > FR,33.77999999999999,33.77999999999999,10,2022,6
699,2022-10-26 15:00:00,2022-10-26 16:00:00,2,39.334999999999994,47.58999999999999,31.08,DE > FR,39.334999999999994,47.58999999999999,10,2022,15
701,2022-10-27 07:00:00,2022-10-27 07:00:00,1,41.78999999999999,41.78999999999999,41.78999999999999,DE > FR,41.78999999999999,41.78999999999999,10,2022,7
703,2022-11-01 09:00:00,2022-11-01 13:00:00,5,-36.176,47.31999999999999,28.27,FR > DE,36.176,47.31999999999999,11,2022,9
705,2022-11-01 19:00:00,2022-11-01 19:00:00,1,-32.459999999999994,32.459999999999994,32.459999999999994,FR > DE,32.459999999999994,32.459999999999994,11,2022,19
707,2022-11-01 22:00:00,2022-11-02 14:00:00,17,-52.321176470588235,77.92,29.53,FR > DE,52.321176470588235,77.92,11,2022,22
709,2022-11-02 18:00:00,2022-11-02 21:00:00,4,-37.08,47.650000000000006,31.069999999999997,FR > DE,37.08,47.650000000000006,11,2022,18
711,2022-11-03 00:00:00,2022-11-03 04:00:00,5,-41.248000000000005,52.28,30.5,FR > DE,41.248000000000005,52.28,11,2022,0
713,2022-11-03 18:00:00,2022-11-03 18:00:00,1,-44.81,44.81,44.81,FR > DE,44.81,44.81,11,2022,18
715,2022-11-04 00:00:00,2022-11-04 03:00:00,4,-53.855000000000004,63.040000000000006,41.08000000000001,FR > DE,53.855000000000004,63.040000000000006,11,2022,0
